job_id,name,team_id,service_name,region,vcpus,gpu_count,duration_hours,category,started_at,ended_at,workload_type,cost_usd,kgco2e,kgco2e_lower,kgco2e_upper
az-7w6FXq29UWeCxGZGS9AqtmDtbJB4lhhwnvTMYypo5bL3DBL8XThMt96HvFL9t2UL,azure-vm-7w6FXq29UWeCxGZGS9AqtmDtbJB4lhhwnvTMYypo5bL3DBL8XThMt96HvFL9t2UL,eu-frontend,deploy-BwmZxqMI,eu-west-1,4,0,0.039,balanced,2025-01-05 08:33:27.131280,2025-01-05 08:35:47.163695,ci_cd,0.0083,0.000176,0.000141,0.000212
az-zwDhRDGJF9KA6+nl1RoITbQqP18j2E40m392y8xOkUp1JMX/I7T5n02KKQ626hhX,azure-vm-zwDhRDGJF9KA6+nl1RoITbQqP18j2E40m392y8xOkUp1JMX/I7T5n02KKQ626hhX,eu-frontend,deploy-Ssk+Vwc6,us-west-2,24,0,0.039,balanced,2025-01-07 06:40:15.559157,2025-01-07 06:42:35.591572,ci_cd,0.0449,0.000247,0.000222,0.000272
az-ehhvCWPrJ/uyFImXXamAwNaG/zlsjF7PO+IQsssdp64hHlyZcrUaWD0Wi1+KBIlU,azure-vm-ehhvCWPrJ/uyFImXXamAwNaG/zlsjF7PO+IQsssdp64hHlyZcrUaWD0Wi1+KBIlU,data-eng,deploy-YAZt+Wzx,us-east-1,2,0,168.0,sustainable,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,batch_analytics,16.128,0.754723,0.679325,0.830306
az-HjBnxfzM0FYabzRwOxoFEiiCZUcCumHL92UGkq0J7zOI0ERUZYinVqUHI6WOLrAC,azure-vm-HjBnxfzM0FYabzRwOxoFEiiCZUcCumHL92UGkq0J7zOI0ERUZYinVqUHI6WOLrAC,devops,deploy-IB445iiE,us-east-1,2,0,96.428,sustainable,2025-01-03 23:34:19.643436,2025-01-08 00:00:00.000000,batch_analytics,9.2571,0.450589,0.405509,0.495563
az-wUbbPYABsY2UyaGey8BYdCliDun/FP0tGP5eWRRgrrgVTfZdq5g4OkzQS+bA1MTJ,azure-vm-wUbbPYABsY2UyaGey8BYdCliDun/FP0tGP5eWRRgrrgVTfZdq5g4OkzQS+bA1MTJ,frontend,deploy-vLlC4aSY,eu-west-1,4,0,0.117,balanced,2025-01-03 02:55:02.431118,2025-01-03 03:02:02.528363,ci_cd,0.025,0.000703,0.000562,0.000843
az-EpNm63BkmBMNVQRkWicC5KuKBlfrvJSLKbveq5i1uh+HqoTTw/txepxpRYBGvSRF,azure-vm-EpNm63BkmBMNVQRkWicC5KuKBlfrvJSLKbveq5i1uh+HqoTTw/txepxpRYBGvSRF,eu-frontend,deploy-YNGy71X8,us-east-1,2,0,7.76,balanced,2025-01-06 03:14:52.706645,2025-01-06 11:00:29.173420,batch_analytics,0.745,0.035809,0.032232,0.039394
az-fEGV2PdrXA2xyFYmYzLCygnQSetjnJRJFEzl5OvpGTxp0CClC67RZQR2OXw1d7ZH,azure-vm-fEGV2PdrXA2xyFYmYzLCygnQSetjnJRJFEzl5OvpGTxp0CClC67RZQR2OXw1d7ZH,analytics,deploy-zhl/kozs,us-east-1,2,0,0.583,balanced,2025-01-06 02:08:21.782820,2025-01-06 02:43:22.269044,dev_test,0.056,0.002697,0.002428,0.002967
az-naafpYCH9/oeRNXhqsp4ye1xCxV2s5hoAolMjahe7dxrtFQjpePYrIZvICVrGK3W,azure-vm-naafpYCH9/oeRNXhqsp4ye1xCxV2s5hoAolMjahe7dxrtFQjpePYrIZvICVrGK3W,eu-backend,deploy-WRIccg/h,us-east-1,2,0,3.19,balanced,2025-01-02 23:40:09.724473,2025-01-03 02:51:32.382496,dev_test,0.3062,0.014759,0.013285,0.016236
az-BExLvKsW5C/Zoc3KHLSHtx2TG0sdkd07zuB95lg1L/LMirW3Xk7x5fCxVdfDceFu,azure-vm-BExLvKsW5C/Zoc3KHLSHtx2TG0sdkd07zuB95lg1L/LMirW3Xk7x5fCxVdfDceFu,platform,deploy-D/ETTp+T,us-east-1,4,0,0.039,balanced,2025-01-03 18:15:45.218801,2025-01-03 18:18:05.251216,ci_cd,0.0075,0.00036,0.000324,0.000396
az-3XFpwJQvGXXFGRP12ftkdFBR9K3LuZ/klB2zxnrtsQ7uTjDTDs1s8mSlZp8muXb9,azure-vm-3XFpwJQvGXXFGRP12ftkdFBR9K3LuZ/klB2zxnrtsQ7uTjDTDs1s8mSlZp8muXb9,devops,deploy-LRtAA5IV,ap-south-1,24,0,2.081,balanced,2025-01-05 07:30:26.256078,2025-01-05 09:35:17.990276,dev_test,2.3474,0.192779,0.173495,0.212062
az-90MBbvql64QUXU2XIwj7xGQWqBdZu+Z/bkTRMBU9JIdZO8b+TbxZAho9qsOnrk9r,azure-vm-90MBbvql64QUXU2XIwj7xGQWqBdZu+Z/bkTRMBU9JIdZO8b+TbxZAho9qsOnrk9r,analytics,deploy-zhl/kozs,us-east-1,2,0,0.078,balanced,2025-01-03 15:47:33.160454,2025-01-03 15:52:13.225284,ci_cd,0.0075,0.000359,0.000323,0.000395
az-R7lK6FC8blUUbXtbTKir4kgZ6YquBEUpZaS8dT8CWe7b69E/OZK+/lWkY6GvDJq7,azure-vm-R7lK6FC8blUUbXtbTKir4kgZ6YquBEUpZaS8dT8CWe7b69E/OZK+/lWkY6GvDJq7,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.136,balanced,2025-01-07 18:18:05.251216,2025-01-07 18:26:15.364668,ci_cd,0.0131,0.000627,0.000564,0.000689
az-BZJJGFxnkVQX+oq1SpkF+h4ZpwOw/LnWkxn71jOwTAEqF74/6/8cy0d7jnwneLGy,azure-vm-BZJJGFxnkVQX+oq1SpkF+h4ZpwOw/LnWkxn71jOwTAEqF74/6/8cy0d7jnwneLGy,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.058,balanced,2025-01-06 18:27:25.380875,2025-01-06 18:30:55.429497,ci_cd,0.0056,0.000267,0.00024,0.000294
az-jEsYU4Fp1jMBs5zf0P2P31ResuGRe2ZqE3A5vR6gkQ7tMhrIcFMuARMNbKlkdo7u,azure-vm-jEsYU4Fp1jMBs5zf0P2P31ResuGRe2ZqE3A5vR6gkQ7tMhrIcFMuARMNbKlkdo7u,data-eng,deploy-7XiVGapR,us-east-1,2,0,0.331,balanced,2025-01-04 05:25:34.521880,2025-01-04 05:45:24.797407,ci_cd,0.0318,0.00152,0.001368,0.001672
az-c8Xnn1R4SePW9L6szWhdwXTmKKfU7DDo49TR8lEE87J3O5Ynk/YdP57U34SBS+GU,azure-vm-c8Xnn1R4SePW9L6szWhdwXTmKKfU7DDo49TR8lEE87J3O5Ynk/YdP57U34SBS+GU,eu-frontend,deploy-AXvOyIjj,eu-west-1,2,0,25.887,balanced,2025-01-03 18:21:35.299838,2025-01-04 20:14:46.871961,batch_analytics,2.7699,0.125891,0.10069,0.151064
az-BsDdOD8kf31obDEyI2puGv4Yt1tRXLLuuANWw2kajKDy7qVHfNvDQ0O2kKKG91hi,azure-vm-BsDdOD8kf31obDEyI2puGv4Yt1tRXLLuuANWw2kajKDy7qVHfNvDQ0O2kKKG91hi,eu-frontend,deploy-gw5l9LL9,eu-west-1,4,0,0.156,balanced,2025-01-03 17:01:04.181524,2025-01-03 17:10:24.311184,ci_cd,0.0334,0.001399,0.001119,0.001678
az-ecuYlB3VBZ3zIKdBm43dVkTO6IDcjbBdGPJJDMjkcNwlPNb93CwWd/ouA9e7DhWt,azure-vm-ecuYlB3VBZ3zIKdBm43dVkTO6IDcjbBdGPJJDMjkcNwlPNb93CwWd/ouA9e7DhWt,devops,deploy-SWF7MR0y,eu-north-1,2,0,0.039,balanced,2025-01-06 04:38:53.873582,2025-01-06 04:41:13.905997,ci_cd,0.004,7e-06,6e-06,9e-06
az-m+QQKiWd9uBQVAbmE6F/BmMZ67j6W3SfhveoRp5n1+/R8XPEmtVLDg+rnktOOk7N,azure-vm-m+QQKiWd9uBQVAbmE6F/BmMZ67j6W3SfhveoRp5n1+/R8XPEmtVLDg+rnktOOk7N,platform,deploy-zRkZ3zlb,eu-west-1,2,0,0.058,balanced,2025-01-04 13:28:41.231767,2025-01-04 13:32:11.280389,ci_cd,0.0062,0.000182,0.000146,0.000219
az-+BnjuiB6QPdMVWiDk8jpJAxhyc9me6bz4Ud2nTSbWQsur9MJ5I1U/lRn7liARd31,azure-vm-+BnjuiB6QPdMVWiDk8jpJAxhyc9me6bz4Ud2nTSbWQsur9MJ5I1U/lRn7liARd31,ml-team,deploy-swyKEywB,eu-north-1,2,0,0.039,balanced,2025-01-07 02:52:42.398703,2025-01-07 02:55:02.431118,ci_cd,0.004,1.5e-05,1.2e-05,1.8e-05
az-hHjOSQe4vZ+fJ3xheCf3ibJZqTJ3nORiOU+KMEcuJJNWqTTO9dTqzzTTY51dB62R,azure-vm-hHjOSQe4vZ+fJ3xheCf3ibJZqTJ3nORiOU+KMEcuJJNWqTTO9dTqzzTTY51dB62R,platform,deploy-HYlJQ+PM,eu-west-1,2,0,25.77,balanced,2025-01-01 00:00:00.000000,2025-01-02 01:46:11.474878,batch_analytics,2.7574,0.07563,0.060492,0.090739
az-keWoBrGU8ubTvnqYqdUQ3XCPvYSBoJ3Z1Yxje1fczHuoXsvOqMh4VLX8AnInAUAo,azure-vm-keWoBrGU8ubTvnqYqdUQ3XCPvYSBoJ3Z1Yxje1fczHuoXsvOqMh4VLX8AnInAUAo,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.078,balanced,2025-01-01 20:22:56.985413,2025-01-01 20:27:37.050243,ci_cd,0.0075,0.000355,0.00032,0.000391
az-1yYGeG8f7h2P4xy7tV+N61DC5xuiAxgWf2MmSxW9JEK0/fAd7VPjpEp1oNHl9PJB,azure-vm-1yYGeG8f7h2P4xy7tV+N61DC5xuiAxgWf2MmSxW9JEK0/fAd7VPjpEp1oNHl9PJB,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.097,balanced,2025-01-02 15:54:33.257699,2025-01-02 16:00:23.338736,ci_cd,0.0093,0.000443,0.000399,0.000487
az-CXQfoiv9eOZytHIq/OpjFyXJHorZ3Md0kkDsA7POLW5pWYviyJS6cycNb+rTsDf1,azure-vm-CXQfoiv9eOZytHIq/OpjFyXJHorZ3Md0kkDsA7POLW5pWYviyJS6cycNb+rTsDf1,mobile,deploy-QYxh01Q5,ap-south-1,24,0,0.097,balanced,2025-01-05 09:24:47.844408,2025-01-05 09:30:37.925445,ci_cd,0.1094,0.009075,0.008168,0.009983
az-MEzCyZZxyRpk/lH329OA0PqrL+TcTo4I/HsyVOUlhfsa4kAiPEMeE/Z+PGN0MeC0,azure-vm-MEzCyZZxyRpk/lH329OA0PqrL+TcTo4I/HsyVOUlhfsa4kAiPEMeE/Z+PGN0MeC0,data-eng,deploy-9e+x923q,eu-west-1,2,0,12.078,balanced,2025-01-02 22:31:18.768233,2025-01-03 10:35:58.833063,batch_analytics,1.2923,0.035951,0.028764,0.043139
az-1/KYc55LaY4pXJo/tqvZKR/P5fqGvQwTvdqdljS2ertnpGCcf+VPmExZApe3cOXy,azure-vm-1/KYc55LaY4pXJo/tqvZKR/P5fqGvQwTvdqdljS2ertnpGCcf+VPmExZApe3cOXy,mobile,deploy-94mHbvWW,us-east-1,2,0,0.058,balanced,2025-01-06 07:39:46.385737,2025-01-06 07:43:16.434359,ci_cd,0.0056,0.000266,0.00024,0.000293
az-o3+8OvfiMYl3m6yIiUiTodYQdBuWOOfjdt5Hjb/uIkuDPykVqmIFF8nns5pRPszu,azure-vm-o3+8OvfiMYl3m6yIiUiTodYQdBuWOOfjdt5Hjb/uIkuDPykVqmIFF8nns5pRPszu,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.039,balanced,2025-01-05 17:52:24.894652,2025-01-05 17:54:44.927067,ci_cd,0.0037,0.00018,0.000162,0.000198
az-uGXa9PJ2VOgQ5AG3g7fyOHt+eiyMSa8E/DjypuftkvKWpFZSLklsomGGafR2gD/N,azure-vm-uGXa9PJ2VOgQ5AG3g7fyOHt+eiyMSa8E/DjypuftkvKWpFZSLklsomGGafR2gD/N,eu-backend,deploy-4/SwKbbx,us-east-1,2,0,3.326,balanced,2025-01-05 23:00:29.173420,2025-01-06 02:20:01.944895,dev_test,0.3193,0.01511,0.013599,0.016621
az-pQEfA58vVv/jjsxMvl9eBzrJLQyVJDoAFc4Ru1VPFo1mti2q7h220sG6YH470JsJ,azure-vm-pQEfA58vVv/jjsxMvl9eBzrJLQyVJDoAFc4Ru1VPFo1mti2q7h220sG6YH470JsJ,analytics,deploy-nwUr350t,eu-north-1,2,0,0.033,balanced,2025-01-01 15:04:22.560778,2025-01-01 15:06:22.560778,ci_cd,0.0034,1.7e-05,1.4e-05,2.1e-05
az-cEAUwxVKC7HFTddTQpHpThaFa5I6HpJW+hoFxPzgz36ckXtRCugct0G2qrKbjm1q,azure-vm-cEAUwxVKC7HFTddTQpHpThaFa5I6HpJW+hoFxPzgz36ckXtRCugct0G2qrKbjm1q,frontend,deploy-vE2K1xAd,us-west-2,2,0,0.136,balanced,2025-01-06 17:48:54.846029,2025-01-06 17:57:04.959481,ci_cd,0.0131,8.6e-05,7.7e-05,9.4e-05
az-OARTzyZuUtgx3I6Matnp4u2pxrxNYbgPQHKHYHkhHR8CZ9xeauvDn8OpTDgkUqQg,azure-vm-OARTzyZuUtgx3I6Matnp4u2pxrxNYbgPQHKHYHkhHR8CZ9xeauvDn8OpTDgkUqQg,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.681,balanced,2025-01-07 08:20:36.952998,2025-01-07 09:01:27.520259,dev_test,0.0654,0.003127,0.002814,0.00344
az-30NxXE5fewkatQw9nJzh5l15syKbSUOrQgaEYuzkFe4269wE5d0ikUoUj8Ma5Yae,azure-vm-30NxXE5fewkatQw9nJzh5l15syKbSUOrQgaEYuzkFe4269wE5d0ikUoUj8Ma5Yae,eu-frontend,deploy-KCFLhiRB,us-east-1,4,0,0.914,balanced,2025-01-04 05:32:34.619125,2025-01-04 06:27:25.380875,dev_test,0.1755,0.008395,0.007555,0.009234
az-LnAxMxfLWRxqRH0ueFKi/yWytG17kBOjfvXrs6bu61l55QWVfT79AvFObUBI5lUz,azure-vm-LnAxMxfLWRxqRH0ueFKi/yWytG17kBOjfvXrs6bu61l55QWVfT79AvFObUBI5lUz,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.033,balanced,2025-01-01 10:06:48.427877,2025-01-01 10:08:48.427877,ci_cd,0.0032,0.000156,0.00014,0.000171
az-GL6KfgNyg9oms3PxeJ7HbEWhT4s3SXhIr5D4TPMKlHkPH4tE8oqCLB4ngWB+mjxA,azure-vm-GL6KfgNyg9oms3PxeJ7HbEWhT4s3SXhIr5D4TPMKlHkPH4tE8oqCLB4ngWB+mjxA,frontend,deploy-Ac0jOGi9,us-east-1,2,0,0.039,balanced,2025-01-07 16:54:04.084279,2025-01-07 16:56:24.116694,ci_cd,0.0037,0.000184,0.000166,0.000202
az-2jMAKyqG5V4gVKTTYVy3MAJqQlhJMbecidUb/LehIkpKBi9BdMMABfGr8Tbz43JF,azure-vm-2jMAKyqG5V4gVKTTYVy3MAJqQlhJMbecidUb/LehIkpKBi9BdMMABfGr8Tbz43JF,eu-frontend,deploy-Ssk+Vwc6,us-west-2,8,0,0.039,balanced,2025-01-07 13:29:51.247974,2025-01-07 13:32:11.280389,ci_cd,0.015,7.7e-05,6.9e-05,8.5e-05
az-8BYA7D1DdPwRdSGYqAYf9UEDJQnTKF8/BHGEKRV3m1NKfI/HbVXqzekMZIAviXxc,azure-vm-8BYA7D1DdPwRdSGYqAYf9UEDJQnTKF8/BHGEKRV3m1NKfI/HbVXqzekMZIAviXxc,mobile,deploy-0Kj50+yz,us-east-1,4,0,0.078,balanced,2025-01-06 18:43:45.607780,2025-01-06 18:48:25.672610,ci_cd,0.015,0.000718,0.000647,0.00079
az-lkQi6hbZf5Uttz59E090ELcNcR+j7iukjgxmYAeRSCTH4cVduwaoSrUfj1b6ptym,azure-vm-lkQi6hbZf5Uttz59E090ELcNcR+j7iukjgxmYAeRSCTH4cVduwaoSrUfj1b6ptym,eu-backend,deploy-VDaBZZP9,us-east-1,2,0,0.078,balanced,2025-01-05 13:52:01.555916,2025-01-05 13:56:41.620746,ci_cd,0.0075,0.000365,0.000328,0.000401
az-sQ2fcfecStJ22uwajqVyJNPzqflDZvvb7byc21VvKPA5jj6SBxPRAEMEsKj3zS3Y,azure-vm-sQ2fcfecStJ22uwajqVyJNPzqflDZvvb7byc21VvKPA5jj6SBxPRAEMEsKj3zS3Y,platform,deploy-G+Ejqwmj,us-east-1,2,0,0.72,balanced,2025-01-01 17:55:54.943274,2025-01-01 18:39:05.542950,dev_test,0.0691,0.003311,0.00298,0.003642
az-rjDuO5U38YA44Uj0FJofXtdIY9uDnMahvkn/7LWNLKPbf6oKCbnvRwRLxhPzxO72,azure-vm-rjDuO5U38YA44Uj0FJofXtdIY9uDnMahvkn/7LWNLKPbf6oKCbnvRwRLxhPzxO72,mobile,deploy-BqEo0lV/,eu-north-1,24,0,0.156,balanced,2025-01-04 23:00:29.173420,2025-01-04 23:09:49.303080,ci_cd,0.1909,0.000463,0.000371,0.000556
az-+nl6MAo9hC30b9xoV3XGAaL9h/JksO1PKgShIZlfxLjXkSxgQi/hXImHuOxz9mnu,azure-vm-+nl6MAo9hC30b9xoV3XGAaL9h/JksO1PKgShIZlfxLjXkSxgQi/hXImHuOxz9mnu,mobile,deploy-hXypNNFL,ap-south-1,2,0,2.373,balanced,2025-01-05 09:04:57.568882,2025-01-05 11:27:19.546192,dev_test,0.2231,0.018502,0.016651,0.020353
az-KNhwsTNfb2LtZRteppb7hJEN14mG6C1iXk2JfTgVvFc5/n4PQ67yGu/555zs6a4y,azure-vm-KNhwsTNfb2LtZRteppb7hJEN14mG6C1iXk2JfTgVvFc5/n4PQ67yGu/555zs6a4y,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.058,balanced,2025-01-01 10:55:49.108590,2025-01-01 10:59:19.157212,ci_cd,0.0056,0.000274,0.000246,0.000301
az-FqGjRguMshVTwaZ7OWpxyZ87WwSlOywhazu6IR/+XVraOh+xmcydGg3R7wRmlT/1,azure-vm-FqGjRguMshVTwaZ7OWpxyZ87WwSlOywhazu6IR/+XVraOh+xmcydGg3R7wRmlT/1,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.097,balanced,2025-01-06 02:09:31.799028,2025-01-06 02:15:21.880065,ci_cd,0.0093,0.000449,0.000404,0.000494
az-IXNxuPD3eqwhraVexXIHX3toO8/9Foxv6aU3uYM9OVwgYpQxxSLnkKl2vLngK9+N,azure-vm-IXNxuPD3eqwhraVexXIHX3toO8/9Foxv6aU3uYM9OVwgYpQxxSLnkKl2vLngK9+N,analytics,deploy-ubEv6OCa,us-east-1,4,0,0.661,balanced,2025-01-04 13:27:31.215559,2025-01-04 14:07:11.766612,dev_test,0.1269,0.006239,0.005615,0.006862
az-ACULZ0UAaHCJ5no4N/K0Ei1qijIL/NKDPX2o//pxkA3zPXez6BhSe88/jsfwzQ/u,azure-vm-ACULZ0UAaHCJ5no4N/K0Ei1qijIL/NKDPX2o//pxkA3zPXez6BhSe88/jsfwzQ/u,eu-backend,deploy-sqlaV8Sd,ap-south-1,2,0,4.395,balanced,2025-01-02 17:50:04.862237,2025-01-02 22:13:48.525122,batch_analytics,0.4131,0.036075,0.032469,0.039682
az-h9WJgxeTfEdl6fJf509IjCubqlv1+EwQkhPyGc5ZLdcjv8WnCOFwvcuhJauvChoi,azure-vm-h9WJgxeTfEdl6fJf509IjCubqlv1+EwQkhPyGc5ZLdcjv8WnCOFwvcuhJauvChoi,platform,deploy-H7sClR+x,us-east-1,2,0,168.0,urgent,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,production,16.128,0.754723,0.679325,0.830306
az-YJfyVW98EOIv6pz+IyPHgdibnDOoztqn6ZKhKoo6SNgD0jnlKno48RFBLU0jlc2k,azure-vm-YJfyVW98EOIv6pz+IyPHgdibnDOoztqn6ZKhKoo6SNgD0jnlKno48RFBLU0jlc2k,backend-api,deploy-dtlkA25g,us-east-1,2,0,168.0,urgent,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,production,16.128,0.754723,0.679325,0.830306
az-BYOMzXNE/tdg0GmSYiILGlCQE1SeJGaNJD+8d+kWooLzpIkSL2MjaTmlmgqpUMqv,azure-vm-BYOMzXNE/tdg0GmSYiILGlCQE1SeJGaNJD+8d+kWooLzpIkSL2MjaTmlmgqpUMqv,platform,deploy-D/ETTp+T,us-east-1,4,0,0.058,balanced,2025-01-03 12:32:40.453809,2025-01-03 12:36:10.502431,ci_cd,0.0111,0.000547,0.000493,0.000602
az-pvF/dbqAzHQY5U7Z61iXGdhGmjaABrBiAq11PDFA5CHsaVbVfBIuQpSVDMk7F+Pl,azure-vm-pvF/dbqAzHQY5U7Z61iXGdhGmjaABrBiAq11PDFA5CHsaVbVfBIuQpSVDMk7F+Pl,backend-api,deploy-D1ZsjPQh,us-east-1,4,0,0.37,balanced,2025-01-05 07:12:56.012966,2025-01-05 07:35:06.320908,ci_cd,0.071,0.003448,0.003104,0.003793
az-XI4VNa1Y/GCuAhTRXAYNVf9LFx9ln0abk3UwV0W2kmDbbroZsmkstqM8sVi1cczr,azure-vm-XI4VNa1Y/GCuAhTRXAYNVf9LFx9ln0abk3UwV0W2kmDbbroZsmkstqM8sVi1cczr,analytics,deploy-k2nh5l37,us-west-2,4,0,0.097,balanced,2025-01-07 05:10:24.311183,2025-01-07 05:16:14.392220,ci_cd,0.0186,8.9e-05,8e-05,9.8e-05
az-BHlzmfhMpzDpJMBrVV9EGpWQMG40OLPzCjZJoS6IoZ//KIyCp3e48FzqqRdJDpQT,azure-vm-BHlzmfhMpzDpJMBrVV9EGpWQMG40OLPzCjZJoS6IoZ//KIyCp3e48FzqqRdJDpQT,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.117,balanced,2025-01-01 02:43:22.269044,2025-01-01 02:50:22.366289,ci_cd,0.0112,0.000537,0.000484,0.000591
az-Pk1qjVrJNycjL4HTRINw0d7+GRuvt39RBiLJqMHF5wGY/7LtZEFgCFevPJAj4Fsk,azure-vm-Pk1qjVrJNycjL4HTRINw0d7+GRuvt39RBiLJqMHF5wGY/7LtZEFgCFevPJAj4Fsk,data-eng,deploy-vFomE870,ap-south-1,2,0,0.097,balanced,2025-01-06 16:12:03.500810,2025-01-06 16:17:53.581847,ci_cd,0.0091,0.0008,0.00072,0.00088
az-ew4o0n5yeeOELVBdjGXTCLNti+8igov8sJehoqYN2d7G8XzaZ6UVFHmy5d1Pqm0J,azure-vm-ew4o0n5yeeOELVBdjGXTCLNti+8igov8sJehoqYN2d7G8XzaZ6UVFHmy5d1Pqm0J,mobile,deploy-ZVrVlHMy,eu-west-1,2,0,168.0,sustainable,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,batch_analytics,17.976,0.493046,0.394363,0.591545
az-9m6R98i0+bs9NHE1PVBozNVH6Dkw0EHHpIsSucX4JEH2ot4TyRihTVfdTkrUIdZe,azure-vm-9m6R98i0+bs9NHE1PVBozNVH6Dkw0EHHpIsSucX4JEH2ot4TyRihTVfdTkrUIdZe,ml-team,deploy-b5baHiNA,eu-north-1,4,0,0.097,balanced,2025-01-02 08:52:07.390600,2025-01-02 08:57:57.471637,ci_cd,0.0198,4.5e-05,3.6e-05,5.4e-05
az-s3fH9tKmjnXHY5SUS+NXOHFWedZ2zyXZeN/RPfDG86K/3qjBDlXRnQ0QnOiBSqwp,azure-vm-s3fH9tKmjnXHY5SUS+NXOHFWedZ2zyXZeN/RPfDG86K/3qjBDlXRnQ0QnOiBSqwp,platform,deploy-RXpnj6h8,us-west-2,2,0,0.233,balanced,2025-01-06 03:30:02.917342,2025-01-06 03:44:03.111831,ci_cd,0.0224,0.00011,9.9e-05,0.000121
az-f3My1CQ8d/IwAU6DzwWdcRsRAqOKFGbOqBda//wLuNvWwb1PGbxm/2f2deY+LzHs,azure-vm-f3My1CQ8d/IwAU6DzwWdcRsRAqOKFGbOqBda//wLuNvWwb1PGbxm/2f2deY+LzHs,eu-backend,deploy-mGBNnBV8,eu-west-1,2,0,0.039,balanced,2025-01-01 04:48:14.003241,2025-01-01 04:50:34.035656,ci_cd,0.0042,4.3e-05,3.4e-05,5.1e-05
az-okV+1fj695uNUsz4Kz6FdY0Z+amlf2aDXg4jSYjo/7zytcepEOt/JZeSWpMvbzvo,azure-vm-okV+1fj695uNUsz4Kz6FdY0Z+amlf2aDXg4jSYjo/7zytcepEOt/JZeSWpMvbzvo,ml-team,deploy-00uO+Alm,us-west-2,2,0,3.462,balanced,2025-01-05 05:54:44.927066,2025-01-05 09:22:27.811993,dev_test,0.3324,0.001584,0.001424,0.001744
az-HIvXgXOzCheb8Tywsx3J2NfYUvj0fewGTQwX3B6t3b2oqGTYCDRuWkyhkaj+m8eo,azure-vm-HIvXgXOzCheb8Tywsx3J2NfYUvj0fewGTQwX3B6t3b2oqGTYCDRuWkyhkaj+m8eo,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.331,balanced,2025-01-02 08:18:16.920583,2025-01-02 08:38:07.196110,ci_cd,0.0318,0.001554,0.001399,0.00171
az-PGlmKsonF0eFeRLGjUDUDfWwNVv7ldvDqD/gaFcQTxRRdTQmcUt4SXdoW3E6518W,azure-vm-PGlmKsonF0eFeRLGjUDUDfWwNVv7ldvDqD/gaFcQTxRRdTQmcUt4SXdoW3E6518W,data-eng,deploy-qHJ59HZ4,us-east-1,2,0,0.078,balanced,2025-01-05 15:27:42.884927,2025-01-05 15:32:22.949757,ci_cd,0.0075,0.000357,0.000321,0.000393
az-YOmyxMiz4SE68xmbmQ9Oq50aMfA67gKy1ByJmzYeApGchmLYcMQY0DS88cyEDJGL,azure-vm-YOmyxMiz4SE68xmbmQ9Oq50aMfA67gKy1ByJmzYeApGchmLYcMQY0DS88cyEDJGL,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.039,balanced,2025-01-05 05:20:54.457050,2025-01-05 05:23:14.489465,ci_cd,0.0037,0.000177,0.000159,0.000195
az-j37FjX6iqdoF9sZxYjB5nlu4cNVk+vpQRdizN63b2l78DXtnkIlEkfvfvVULDINE,azure-vm-j37FjX6iqdoF9sZxYjB5nlu4cNVk+vpQRdizN63b2l78DXtnkIlEkfvfvVULDINE,platform,deploy-zRkZ3zlb,eu-west-1,2,0,0.033,balanced,2025-01-06 11:36:39.675851,2025-01-06 11:38:39.675851,ci_cd,0.0035,0.000135,0.000108,0.000163
az-7JMYyPjZ3dJQTGAXVKtLD3m4wfBWfhBSOgZYmxTULiqH1oXmkFh0mmJd3MM5bWIw,azure-vm-7JMYyPjZ3dJQTGAXVKtLD3m4wfBWfhBSOgZYmxTULiqH1oXmkFh0mmJd3MM5bWIw,mobile,deploy-zd3/KbUX,us-east-1,2,0,99.676,sustainable,2025-01-01 00:00:00.000000,2025-01-05 03:40:33.063209,batch_analytics,9.5689,0.447784,0.40305,0.492629
az-Xu0svUH0tAmdF2qKn1iCS0pyK//QYHE7qrw9DvRlEJvt0NG48jTwnxQWuS8mdAVh,azure-vm-Xu0svUH0tAmdF2qKn1iCS0pyK//QYHE7qrw9DvRlEJvt0NG48jTwnxQWuS8mdAVh,mobile,deploy-dMgC9dZi,us-east-1,2,0,168.0,sustainable,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,batch_analytics,16.128,0.754723,0.679325,0.830306
